No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
90,tbba001g.注文メモ１,注文メモ１,STRING,有,なし,なし,なし,tbba001g,注文メモ１,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.注文メモ１ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
91,tbba001g.注文メモ２,注文メモ２,STRING,有,なし,なし,なし,tbba001g,注文メモ２,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.注文メモ２ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
92,tbba001g.注文任意メモ,注文任意メモ,STRING,有,なし,なし,なし,tbba001g,注文任意メモ,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.注文任意メモ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
93,tbba001g.テリトリ部署コード,テリトリ部署コード,STRING,有,なし,なし,なし,tbba001g,テリトリ部署コード,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.テリトリ部署コード をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
94,tbba001g.直納区分,直納区分,STRING,有,なし,なし,なし,tbba001g,直納区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.直納区分 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
95,tbba001g.担当物流センター,担当物流センター,STRING,有,なし,なし,なし,tbba001g,担当物流センター,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.担当物流センター をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
96,tbba001g.追工メモ,追工メモ,STRING,有,なし,なし,なし,tbba001g,追工メモ,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.追工メモ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
97,tbba001g.フリート,フリート,STRING,有,なし,なし,なし,tbba001g,フリート,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.フリート をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
98,tbba001g.例外,例外,STRING,有,なし,なし,なし,tbba001g,例外,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.例外 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
99,tbba001g.受注報告一覧出力済ＦＬＧ,受注報告一覧出力済ＦＬＧ,STRING,有,なし,なし,なし,tbba001g,受注報告一覧出力済ＦＬＧ,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.受注報告一覧出力済ＦＬＧ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
100,tbba001g.有玉販売区分,有玉販売区分,STRING,有,なし,なし,なし,tbba001g,有玉販売区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.有玉販売区分 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
101,tbba001g.振当条件完備日,振当条件完備日,STRING,有,なし,なし,なし,tbba001g,振当条件完備日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.振当条件完備日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
102,tbba001g.ＰＡＬ注文書作成日,ＰＡＬ注文書作成日,STRING,有,なし,なし,なし,tbba001g,ＰＡＬ注文書作成日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.ＰＡＬ注文書作成日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
103,tbba001g.受注発生日,受注発生日,STRING,有,なし,なし,なし,tbba001g,受注発生日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.受注発生日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
104,tbba001g.受注計上日,受注計上日,STRING,有,なし,なし,なし,tbba001g,受注計上日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.受注計上日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
105,tbba001g.受注日,受注日,STRING,有,なし,なし,なし,tbba001g,受注日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.受注日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
106,tbba001g.条件変更日,条件変更日,STRING,有,なし,なし,なし,tbba001g,条件変更日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.条件変更日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
107,tbba001g.仕向先,仕向先,STRING,有,なし,なし,なし,tbba001g,仕向先,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.仕向先 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
108,tbba001g.オーダーＮＯ,オーダーＮＯ,STRING,有,なし,なし,なし,tbba001g,オーダーＮＯ,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.オーダーＮＯ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
109,tbba001g.型式ハイフン前,型式ハイフン前,STRING,有,なし,なし,なし,tbba001g,型式ハイフン前,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.型式ハイフン前 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
110,tbba001g.フレームＮＯ,フレームＮＯ,STRING,有,なし,なし,なし,tbba001g,フレームＮＯ,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.フレームＮＯ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
111,tbba001g.仕入日,仕入日,STRING,有,なし,なし,なし,tbba001g,仕入日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.仕入日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
112,tbba001g.振当可能日,振当可能日,STRING,有,なし,なし,なし,tbba001g,振当可能日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.振当可能日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
113,tbba001g.振当計上日,振当計上日,STRING,有,なし,なし,なし,tbba001g,振当計上日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.振当計上日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
114,tbba001g.仮振当日,仮振当日,STRING,有,なし,なし,なし,tbba001g,仮振当日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.仮振当日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
115,tbba001g.振当日,振当日,STRING,有,なし,なし,なし,tbba001g,振当日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.振当日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
